subject,group,contrast,condition,mask,peak,mean
sub-012,expert,54,bpw,antVWFA,12.7118721008301,6.12151536409031
sub-012,expert,55,bnw,antVWFA,12.3988332748413,5.91889759372262
sub-012,expert,56,bfs,antVWFA,8.594801902771,2.64938886853702
sub-012,expert,49,frw,posVWFA,6.07837152481079,2.82380543511223
sub-012,expert,50,fpw,posVWFA,8.66116619110107,4.40159379180383
sub-012,expert,51,fnw,posVWFA,8.91151332855225,5.25827802607307
sub-012,expert,52,ffs,posVWFA,11.6525430679321,6.88899404252017
sub-012,expert,53,brw,posVWFA,11.9945259094238,6.07782045186118
sub-012,expert,54,bpw,posVWFA,14.6326303482056,7.41785651059062
sub-012,expert,55,bnw,posVWFA,13.7340822219849,7.88876789146
sub-012,expert,56,bfs,posVWFA,10.9845600128174,5.69805700249142
sub-013,expert,49,frw,antVWFA,6.18485355377197,2.08453008658449
sub-013,expert,50,fpw,antVWFA,9.7778205871582,3.45225790122025
sub-013,expert,51,fnw,antVWFA,12.3197374343872,4.2973518474421
sub-013,expert,52,ffs,antVWFA,13.2053232192993,5.03609556201058
sub-013,expert,53,brw,antVWFA,9.53511428833008,3.41224620816573
sub-013,expert,54,bpw,antVWFA,12.2889890670776,4.34855118330935
sub-013,expert,55,bnw,antVWFA,13.437294960022,5.60946671223976
sub-013,expert,56,bfs,antVWFA,11.1499090194702,3.93607641504684
sub-013,expert,49,frw,posVWFA,7.99613475799561,4.59392244457766
sub-013,expert,50,fpw,posVWFA,10.7638702392578,5.45793120190501
sub-013,expert,51,fnw,posVWFA,11.933032989502,5.5942806767832
sub-013,expert,52,ffs,posVWFA,13.447286605835,6.86830377552126
sub-013,expert,53,brw,posVWFA,11.081672668457,5.32104468704866
sub-013,expert,54,bpw,posVWFA,13.5061454772949,6.31791132003335
sub-013,expert,55,bnw,posVWFA,13.6169052124023,6.78780488573414
sub-013,expert,56,bfs,posVWFA,11.2248487472534,5.58245087601244
sub-018,control,49,frw,antVWFA,3.68872952461243,1.42183594629169
sub-018,control,50,fpw,antVWFA,3.44615006446838,1.4554606648162
sub-018,control,51,fnw,antVWFA,5.78530359268188,2.42144915927202
sub-018,control,52,ffs,antVWFA,7.06594848632812,1.97249393220991
sub-018,control,53,brw,antVWFA,2.45654654502869,0.0113369422033429
sub-018,control,54,bpw,antVWFA,3.04879760742188,0.084919375134632
sub-018,control,55,bnw,antVWFA,3.64679074287415,0.8813895390369
sub-018,control,56,bfs,antVWFA,3.82859563827515,1.20487405117601
sub-018,control,49,frw,posVWFA,2.06254768371582,0.407009784470905
sub-018,control,50,fpw,posVWFA,2.57862687110901,0.771054301523801
sub-018,control,51,fnw,posVWFA,5.24558401107788,2.02432654843186
sub-018,control,52,ffs,posVWFA,7.99472427368164,1.48697273433208
sub-018,control,53,brw,posVWFA,3.70220804214478,0.140017991038886
sub-018,control,54,bpw,posVWFA,2.76291728019714,-0.234337902656107
sub-018,control,55,bnw,posVWFA,2.00748515129089,0.269149336300677
sub-018,control,56,bfs,posVWFA,3.22020125389099,0.787130994383584
sub-019,control,49,frw,antVWFA,6.5767035484314,1.87978773793827
sub-019,control,50,fpw,antVWFA,11.6369190216064,2.44361392917732
sub-019,control,51,fnw,antVWFA,6.91776514053345,1.42847696735213
sub-019,control,52,ffs,antVWFA,3.72372770309448,1.37033880253633
sub-019,control,53,brw,antVWFA,1.93136417865753,-0.496018416620791
sub-019,control,54,bpw,antVWFA,1.46611166000366,-0.329796619713306
sub-019,control,55,bnw,antVWFA,1.33415913581848,-0.0507726705943545
sub-019,control,56,bfs,antVWFA,1.32681167125702,-0.451052173490947
sub-019,control,49,frw,posVWFA,6.01900672912598,1.26445690960838
sub-019,control,50,fpw,posVWFA,9.81818580627441,2.92504402341751
sub-019,control,51,fnw,posVWFA,7.98812294006348,2.1811526607722
sub-019,control,52,ffs,posVWFA,5.86712074279785,1.17833811233823
sub-019,control,53,brw,posVWFA,1.70117974281311,-0.450264316367415
sub-019,control,54,bpw,posVWFA,2.06320071220398,0.0503782442126137
sub-019,control,55,bnw,posVWFA,3.8786244392395,0.717758029068892
