subject,condition,cluster,x,y
009,sfw,french_expert,0.0494413374785519,-0.0089669673764376
009,sfw,french_expert,0.0190737405351123,0.0303517327423519
009,sfw,french_expert,-0.0162079562899305,0.0592161039246191
009,sfw,french_expert,-0.0516472781299517,0.075375695952638
009,sfw,french_expert,-0.063449359246054,0.0379511908168934
009,sfw,french_expert,-0.0188454556168124,-0.0599362604366672
009,sfw,french_expert,0.0621895306821842,-0.0836784216888157
009,sfw,french_expert,0.117958456394555,-0.0338272180861291
009,sfw,french_expert,0.147489862014363,-0.00494142208707214
009,sfw,french_expert,0.152490611173413,0.0382293918286646
009,sfw,french_expert,0.108405377413446,0.0738333444100822
009,sfw,french_expert,0.0545121949370723,0.0125553412248837
009,sfw,french_expert,0.0434788867186048,-0.0816544359521868
009,sfw,french_expert,0.0568990188694633,-0.0994828258771123
009,sfw,french_expert,0.03823954815028,-0.0427254939497799
009,sfw,french_expert,-0.0275936509462061,0.0438800068120931
009,sfw,french_expert,-0.0894203845724351,0.0731924357428898
009,sfw,french_expert,-0.0809226455271041,0.0197964821055439
009,sfw,french_expert,-0.0214286603214989,-0.0374342876956177
009,sfw,french_expert,0.0047559482787631,-0.0464936017358605
009,sfw,french_expert,-0.0347675129788613,-0.0297666937835541
009,sfw,french_expert,-0.0935273324929762,-0.0164524286080641
009,sfw,french_expert,-0.133953618480521,-0.011387498033776
009,sfw,french_expert,-0.171461064261301,-0.00460814775741725
009,sfw,french_expert,-0.205211151493363,-0.0124085745457959
009,sfw,french_expert,-0.182323305817104,-0.0403890868838363
009,sfw,french_expert,-0.0977590357435175,-0.0258848204557365
009,sfw,french_expert,-0.0234798119147373,0.0568204000177228
009,sfw,french_expert,-0.0076064725510038,0.0938890123625606
009,sfw,french_expert,-0.0364537433274134,0.072765210173349
009,sfw,french_expert,-0.0609183058213955,0.0744703137099712
009,sfw,french_expert,-0.056343382529199,0.0794131890199135
009,sfw,french_expert,-0.0459772656933582,0.0672834734418371
009,sfw,french_expert,-0.0566606119291366,0.0480667015995347
009,sfw,french_expert,-0.0644546108076822,0.0153204165428308
009,sfw,french_expert,-0.0264434953929925,-0.0536815435581839
009,sfw,french_expert,0.0403619442114148,-0.126303492007556
009,sfw,french_expert,0.0567989564727021,-0.130393108449734
009,sfw,french_expert,0.00571008332277431,-0.0580725514418402
009,sfw,french_expert,-0.0454480277313692,0.0340857328383118
009,sfw,french_expert,-0.0642264286608832,0.107363443861254
009,sfw,french_expert,-0.0533802419344504,0.110228934916253
009,sfw,french_expert,-0.00797699652804809,0.0848441996538222
009,sfw,french_expert,0.0456880113791972,0.0992699553215926
009,sfw,french_expert,0.0618149306030804,0.127683828830573
009,sfw,french_expert,0.0414787101549365,0.151295187851494
009,sfw,french_expert,0.0321822273461358,0.133909772614653
009,sfw,french_expert,0.0505837178084119,0.105478117315563
009,sfw,french_expert,0.0601789094067506,0.108877887752732
009,sfw,french_expert,0.0469276690180524,0.113492288378153
009,sfw,french_expert,0.0377818158364713,0.0995680261008086
009,sfw,french_expert,0.0503778179408028,0.08851319982218
009,sfw,french_expert,0.0728132877646757,0.0938660312165244
009,sfw,french_expert,0.0797695595752739,0.0649955843518718
009,sfw,french_expert,0.0801922220832945,-0.0043800462487392
009,sfw,french_expert,0.093976212304913,-0.0159488883094715
009,sfw,french_expert,0.102976483541738,0.0584245668214502
009,sfw,french_expert,0.0872450714146652,0.117146603798192
009,sfw,french_expert,0.0457221112866312,0.0972434481887309
009,sfw,french_expert,-0.00634498767687629,0.0152292673569945
009,sfw,french_expert,-0.0414271143653847,-0.0666314982906098
009,sfw,french_expert,-0.0684737725990214,-0.0852622380877375
009,sfw,french_expert,-0.100085971416982,0.0101607275749431
009,sfw,french_expert,-0.107210075376122,0.149754919106982
009,sfw,french_expert,-0.072712763142431,0.196509846564496
009,sfw,french_expert,-0.0224183977659378,0.115260760533188
009,sfw,french_expert,0.015324189436347,0.013083143465632
009,sfw,french_expert,0.0417006009985838,-0.00260596862189478
009,sfw,french_expert,0.107494040856106,0.0136071190786681
009,sfw,french_expert,0.447949278907651,-0.0866283230100866
009,sfw,french_expert,0.727976004611024,-0.290208613710103
009,sfw,french_expert,0.46997375629119,-0.113826246829219
009,sfw,french_expert,0.0349101741460686,0.473083269788206
009,sfw,french_expert,-0.229074693074271,0.746590507287616
009,sfw,french_expert,-0.523822915449846,0.510172495926532
009,sfw,french_expert,-0.730207010914834,0.18319426505709
009,sfw,french_expert,-0.609469164107541,-0.0230991912181318
009,sfw,french_expert,-0.332556824475171,-0.122449961851749
009,sfw,french_expert,-0.125672645943233,-0.135137795536658
009,sfw,french_expert,-0.0408084511697445,-0.106694349289592
009,sfw,french_expert,-0.0187641674083861,-0.064923620059001
009,sfw,french_expert,-0.0369740507641797,-0.0522043081548514
009,sfw,french_expert,-0.0843856847799527,-0.085128939423694
009,sfw,french_expert,-0.108446965642732,-0.0564899844829644
009,sfw,french_expert,-0.0680940636975212,0.0886578518091985
009,sfw,french_expert,0.00211436612303021,0.213412135108666
009,sfw,french_expert,0.0280743355860265,0.200270301098103
009,sfw,french_expert,-0.00872571372611832,0.120968383257299
009,sfw,french_expert,-0.0810501604644818,0.10288223063607
009,sfw,french_expert,-0.137433574961617,0.0916147932870801
009,sfw,french_expert,-0.130295785655051,0.0236186977112983
009,sfw,french_expert,-0.0470076656277568,-0.00912736742010003
009,sfw,french_expert,0.0531644299327033,-0.00246875295616318
009,sfw,french_expert,0.0817890624442178,-0.0361187777414071
009,sfw,french_expert,0.0705706223376723,-0.0723084095308195
009,sfw,french_expert,0.105679950095773,-0.0493983125448986
009,sfw,french_expert,0.155361589081804,-0.0358854342728963
009,sfw,french_expert,0.15006065846958,-0.0512740312297106
009,sfw,french_expert,0.17048171992464,-0.154646335072403
009,sfw,french_expert,0.359175257099663,-0.42264277193728
009,sfw,french_expert,0.563806014593264,-0.56985235025316
009,sfw,french_expert,0.57304900674049,-0.430344632473078
009,sfw,french_expert,0.533793459083035,-0.199283199970146
009,sfw,french_expert,0.645021563638487,-0.283224237786329
009,sfw,french_expert,0.640328520295853,-0.516530691176531
009,sfw,french_expert,0.441037836833501,-0.507166247379886
009,sfw,french_expert,0.202462895153202,-0.355621347745497
009,sfw,french_expert,0.00631770326057539,-0.190767806269972
009,sfw,french_expert,-0.113264285104134,-0.00917447856290165
009,sfw,french_expert,-0.156349955927325,0.179727071777015
009,sfw,french_expert,-0.145494453488609,0.27458017920555
009,sfw,french_expert,-0.121326301506671,0.235538870756913
009,sfw,french_expert,-0.105505616038065,0.120226030115047
009,sfw,french_expert,-0.0734068031046274,0.0196506750943874
009,sfw,french_expert,-0.0238760533381941,0.0117103408732922
009,sfw,french_expert,-0.0144012535612611,0.0867351209201939
009,sfw,french_expert,-0.0609361029030322,0.133040790696835
009,sfw,french_expert,-0.0986591378644131,0.0920760069132969
009,sfw,french_expert,-0.07730894396216,0.0303945414264965
009,sfw,french_expert,-0.0259807792854529,-0.015822229599863
009,sfw,french_expert,-0.00601627361894048,-0.0320774406304606
009,sfw,french_expert,-0.0217974399408734,-0.0273360519050874
009,sfw,french_expert,-0.0409597980733159,-0.0327582728420775
009,sfw,french_expert,-0.033482659966597,-0.0580411808476951
009,sfw,french_expert,0.0257954254730848,-0.0786105293010609
009,sfw,french_expert,0.0778115892963688,-0.0891778891761443
009,sfw,french_expert,0.0460376572170517,-0.0751673028447653
009,sfw,french_expert,-0.0326242473086657,-0.0279108434506836
009,sfw,french_expert,-0.0744367496924515,0.00320720233323923
009,sfw,french_expert,-0.0489514636018182,-0.0304534432629009
009,sfw,french_expert,-0.0160508648866477,-0.0851367909738273
009,sfw,french_expert,-0.038197141170681,-0.101595766327814
009,sfw,french_expert,-0.0643724873694986,-0.0795476384022216
009,sfw,french_expert,-0.0244257834661105,-0.0187323884507347
009,sfw,french_expert,0.0442392483879588,0.0235491570766914
009,sfw,french_expert,0.0622704924154493,0.0416865299199941
009,sfw,french_expert,0.016468901412604,0.0681700222471663
009,sfw,french_expert,-0.0525318921464912,0.076892702107542
009,sfw,french_expert,-0.104001506411827,0.0605819967965754
009,sfw,french_expert,-0.127300722768803,0.057261289545601
009,sfw,french_expert,-0.141206894789348,0.0593493128780901
009,sfw,french_expert,-0.141947040913139,0.0492193909219254
009,sfw,french_expert,-0.0818966968343419,0.0743772152250462
009,sfw,french_expert,0.0423189886243805,0.103357572292035
009,sfw,french_expert,0.135913955468944,0.0845647340113748
009,sfw,french_expert,0.141643739928257,0.0603599305388043
009,sfw,french_expert,0.0924850482440391,0.0958099517849598
009,sfw,french_expert,0.0179259025325018,0.100297068477312
009,sfw,french_expert,-0.0576973896366863,0.0304056299388916
009,sfw,french_expert,-0.100285911968029,-0.0230783687988723
009,sfw,french_expert,-0.0842384406896636,-0.0130981957162805
009,sfw,french_expert,-0.00387629779095058,0.0185647736795507
009,sfw,french_expert,0.0858360577322571,0.0383015852117668
009,sfw,french_expert,0.101632757072063,0.035219701633827
009,sfw,french_expert,0.0555394999326312,0.0145983406816199
009,sfw,french_expert,0.0163046267081073,-0.0132424532275788
009,sfw,french_expert,-0.00692902416598522,-0.0737860899424086
009,sfw,french_expert,-0.0222063345154065,-0.147606946025551
009,sfw,french_expert,-0.0169834347186365,-0.140970220936696
009,sfw,french_expert,-0.00683426214898886,-0.0579157300600124
009,sfw,french_expert,-0.011602537059259,-0.0205552036448743
009,sfw,french_expert,-0.0115810355418032,-0.0332652155637777
009,sfw,french_expert,0.00221600320971518,0.00824608668106689
009,sfw,french_expert,0.00864221103676814,0.115258226789138
009,sfw,french_expert,-0.00645619322774335,0.196579245862041
009,sfw,french_expert,-0.0433348228215448,0.19805683129205
009,sfw,french_expert,-0.0765639873210729,0.122528259500325
009,sfw,french_expert,-0.0774892397647048,0.0474177832162408
009,sfw,french_expert,-0.0723550931427661,0.0245629341343622
009,sfw,french_expert,-0.0824768637577618,0.025381383093632
009,sfw,french_expert,-0.0510186149703654,0.0167164736939596
009,sfw,french_expert,0.0357843775525622,0.0564004269889577
009,sfw,french_expert,0.0935223419123244,0.156714409287802
009,sfw,french_expert,0.0799038347803012,0.19314071330048
009,sfw,french_expert,0.0197369744467608,0.114342769414732
009,sfw,french_expert,-0.0514892155001988,0.05127217548517
009,sfw,french_expert,-0.0673107132251423,0.0286982955227055
009,sfw,french_expert,-0.0092584379822948,0.00322195922091031
009,sfw,french_expert,0.0349920192521544,0.00175103928677714
009,sfw,french_expert,0.0140559619311455,0.0198636331269904
009,sfw,french_expert,-0.0161420144923479,0.0420470156004421
009,sfw,french_expert,-0.000495932599108208,0.0520002742712275
009,sfw,french_expert,0.0339922505668032,0.00357034687142947
009,sfw,french_expert,0.0399130136557216,-0.0756852855662897
009,sfw,french_expert,0.0382115399042109,0.0169003508240112
009,sfw,french_expert,0.047834609766,0.54281252478654
009,sfw,french_expert,-0.0423249835183158,0.877262656943962
009,sfw,french_expert,-0.14655558470531,0.226756682858589
009,sfw,french_expert,-0.140516686309236,-1.12361556111039
009,sfw,french_expert,-0.140378692092003,-1.62442339032662
009,sfw,french_expert,-0.201842614542377,-1.19189906555822
009,sfw,french_expert,-0.153808992194221,-0.665660381550282
009,sfw,french_expert,-0.0777898523757204,-0.291260113064098
009,sfw,french_expert,-0.0195620201225145,-0.0628109406615384
009,sfw,french_expert,0.011191556898513,0.0566234746495275
009,sfw,french_expert,-0.035101122226762,0.125026531057634
009,sfw,french_expert,-0.119423007506765,0.179601855666322
009,sfw,french_expert,-0.129869671494919,0.246206688257803
009,sfw,french_expert,-0.0483509742273126,0.284977140658289
009,sfw,french_expert,0.0254616673047918,0.237999500029151
009,sfw,french_expert,0.0551055938111068,0.153006951222696
009,sfw,french_expert,0.105524770461408,0.0896943363339284
009,sfw,french_expert,0.156789994725788,0.0230554833582763
009,sfw,french_expert,0.141009423737957,-0.0164450563573475
009,sfw,french_expert,0.0587657273801068,0.0163232460257192
009,sfw,french_expert,-0.0311634185072799,0.0161142425346023
009,sfw,french_expert,-0.0794558506069544,-0.0746722225157909
009,sfw,french_expert,-0.088430705839314,-0.14153210340668
009,sfw,french_expert,-0.0886494223055022,-0.142510137683627
009,sfw,french_expert,-0.0839001073791764,-0.124569581189362
009,sfw,french_expert,-0.0632608550532301,-0.0831678365649073
009,sfw,french_expert,-0.0282217317189434,0.00807345486364887
009,sfw,french_expert,-0.0129860593626716,0.0584737458672676
009,sfw,french_expert,-0.0396529575554012,0.03101922737935
009,sfw,french_expert,-0.0841232896225232,-0.0246204652602619
009,sfw,french_expert,-0.105643080428168,-0.0575228851608773
009,sfw,french_expert,-0.0856302600785729,-0.0087612861666058
009,sfw,french_expert,-0.0564414640508551,0.0767263380878765
009,sfw,french_expert,-0.0529128216519061,0.0920793633300205
009,sfw,french_expert,-0.073573302490485,0.0521164862689
009,sfw,french_expert,-0.0910693756200572,0.0548764142274055
009,sfw,french_expert,-0.0537359582109275,0.09602044468533
009,sfw,french_expert,0.0327464481402882,0.112227727742951
009,sfw,french_expert,0.0710806957591227,0.0923016489506051
009,sfw,french_expert,0.0431955747834991,0.0528603381105843
009,sfw,french_expert,0.0199192822803193,0.0337982997476108
009,sfw,french_expert,0.0170050048942438,0.0553843220283953
009,sfw,french_expert,0.0139503499495484,0.119749312016927
009,sfw,french_expert,0.0105259621761403,0.153072709424623
009,sfw,french_expert,0.0140293706038405,0.0760314860471941
009,sfw,french_expert,0.0387233689604103,-0.0505800136254658
009,sfw,french_expert,0.097567587555417,-0.123067719800519
009,sfw,french_expert,0.136728734939905,-0.110078036090978
009,sfw,french_expert,0.0905339754368804,-0.0848324497911239
009,sfw,french_expert,0.0104888522742562,-0.0904163020184572
009,sfw,french_expert,-0.0263929342239722,-0.0862729319234142
009,sfw,french_expert,-0.0515450793133449,-0.0370602008122364
009,sfw,french_expert,-0.089322956681095,-0.0186564067638409
009,sfw,french_expert,-0.0870661643827195,-0.0878041101937781
009,sfw,french_expert,-0.025684638979617,-0.176705243175384
009,sfw,french_expert,0.0416795831546963,-0.181175382444441
009,sfw,french_expert,0.0582214153344949,-0.0764856563661731
009,sfw,french_expert,0.0072982525272081,0.0478466144564862
009,sfw,french_expert,-0.0794058676469403,0.101813099467661
009,sfw,french_expert,-0.136628377107256,0.0986917825196232
009,sfw,french_expert,-0.154454082432007,0.100695305068685
009,sfw,french_expert,-0.171947496017859,0.100750125487813
009,sfw,french_expert,-0.198372252669711,0.0641207584782314
009,sfw,french_expert,-0.211709186093782,0.00490074036347785
009,sfw,french_expert,-0.159185979937044,-0.00311089869756988
009,sfw,french_expert,-0.0457034489487184,0.0325522023750502
009,sfw,french_expert,0.0254451709325242,0.034202138707611
009,sfw,french_expert,0.0264662950376722,0.0396100193048398
009,sfw,french_expert,-0.0430726303292618,0.183372970693575
009,sfw,french_expert,-0.167426889094721,0.179236013127297
009,sfw,french_expert,-0.0845021377622561,-0.111719536700227
009,sfw,french_expert,0.259881671116022,-0.130968129029574
009,sfw,french_expert,0.373168134938431,0.118478430588824
009,sfw,french_expert,0.168180344815258,-0.119831291218146
009,sfw,french_expert,0.0357877217233296,-0.554037822430004
009,sfw,french_expert,-0.00572832755318247,-0.596278917817352
009,sfw,french_expert,-0.0310580146295352,-0.38862421235442
009,sfw,french_expert,-0.0487609520805748,-0.222319637710395
009,sfw,french_expert,-0.0603587084732935,-0.129540890996098
009,sfw,french_expert,-0.0483483811647338,0.0149031797927763
009,sfw,french_expert,0.00122332965655071,0.127089867842902
009,sfw,french_expert,0.0701363037635423,0.133291057246086
009,sfw,french_expert,0.129140988937201,0.148844372772163
009,sfw,french_expert,0.156102177654867,0.185388601413169
009,sfw,french_expert,0.153679561914513,0.213305703585313
009,sfw,french_expert,0.147264127781339,0.22056279766945
009,sfw,french_expert,0.131070191051385,0.167629494329554
009,sfw,french_expert,0.0920222217484772,0.107701894599019
009,sfw,french_expert,0.045900870716472,0.0930021476718597
009,sfw,french_expert,-0.00681051809286808,0.0609595069790088
009,sfw,french_expert,-0.0886281238720223,-0.0268027512725916
009,sfw,french_expert,-0.170360104810693,-0.0962927424555003
009,sfw,french_expert,-0.187872528125635,-0.0964258290391011
010,fw,french_control,-0.112994862650734,-0.0317219139819317
010,fw,french_control,-0.114814926607454,-0.031712806142984
010,fw,french_control,-0.143098385948869,-0.0361279098553028
010,fw,french_control,-0.217284974297063,-0.0459261537191606
010,fw,french_control,-0.297600189553414,-0.046890429495878
010,fw,french_control,-0.32916121405708,-0.04527648049424
010,fw,french_control,-0.293721812257082,-0.0522589792918083
010,fw,french_control,-0.220777050870903,-0.0507063613793284
010,fw,french_control,-0.163551965980226,-0.0435974531565858
010,fw,french_control,-0.119921680410362,-0.0474290657800773
010,fw,french_control,-0.0757108738449616,-0.0529351248944423
010,fw,french_control,-0.0738457391883323,-0.0437955338358789
010,fw,french_control,-0.137512373749689,-0.0182361906033306
010,fw,french_control,-0.209052729400063,0.0022350677808693
010,fw,french_control,-0.237101645789625,-0.0161397307797038
010,fw,french_control,-0.244708267402998,-0.0484485803509407
010,fw,french_control,-0.254475170179276,-0.0566141204558064
010,fw,french_control,-0.224701049114199,-0.0428448300683288
010,fw,french_control,-0.132184600144575,-0.0190858870070461
010,fw,french_control,-0.0243561293559294,-0.00411512176405988
010,fw,french_control,0.023028396310215,-0.00261262060732559
010,fw,french_control,-0.0140999302982662,0.00062271683863805
010,fw,french_control,-0.0644046038495338,0.00319792240432266
010,fw,french_control,-0.0588041380494334,-0.0154110498070708
010,fw,french_control,-0.0201787409754562,-0.0433215192393458
010,fw,french_control,-0.00704549458726172,-0.0459901529115973
010,fw,french_control,-0.0483016971534507,-0.0352948723262
010,fw,french_control,-0.117073704278906,-0.0385637944113351
010,fw,french_control,-0.155414294254628,-0.0432106770049479
010,fw,french_control,-0.129077306730101,-0.0408184006248052
010,fw,french_control,-0.0602171626517037,-0.0271575125249466
010,fw,french_control,-0.012795611136096,-0.0178615154100048
010,fw,french_control,-0.0112780462843115,-0.0262941913563683
010,fw,french_control,-0.020798584958161,-0.028725198845671
010,fw,french_control,-0.0135629314432262,-0.0220919069580295
010,fw,french_control,-0.0164793414655325,-0.0359337508334261
010,fw,french_control,-0.0551371631248149,-0.0744120440242027
010,fw,french_control,-0.0982651072433922,-0.0979814296126771
010,fw,french_control,-0.0850708479717797,-0.0829693029574169
010,fw,french_control,-0.0167735137063585,-0.0317856699887061
010,fw,french_control,0.0637577620533075,0.0128864220080929
010,fw,french_control,0.386682913898319,0.00630127808833549
010,fw,french_control,0.836332465905692,0.00859377042311578
010,fw,french_control,1.10150092811326,0.135816950066641
010,fw,french_control,1.20327304423888,0.224339280035091
010,fw,french_control,1.21404724138287,0.204980825455454
010,fw,french_control,1.08092786433283,0.230859900673495
010,fw,french_control,0.719408327401633,0.211549941601416
010,fw,french_control,0.328834652534814,0.138741446014526
010,fw,french_control,0.0689607067486013,0.103184371066189
010,fw,french_control,-0.10838280305129,0.066538925986885
010,fw,french_control,-0.228749045527784,0.00659639636413031
010,fw,french_control,-0.251579620042157,-0.0393501403758628
010,fw,french_control,-0.205010722957861,-0.0549243876253103
010,fw,french_control,-0.167925080252422,-0.0388696709850359
010,fw,french_control,-0.157621867526772,0.00272895085115803
010,fw,french_control,-0.150538316840356,0.0217292514078661
010,fw,french_control,-0.128288578448005,-0.0108425103793024
010,fw,french_control,-0.0802961140704199,-0.0506289850826825
010,fw,french_control,-0.0348952195215921,-0.0641789318593526
010,fw,french_control,-0.0312463340453807,-0.0578885167333829
010,fw,french_control,-0.0573555092035081,-0.0370185006627405
010,fw,french_control,-0.0902494713292379,-0.0053190699567639
010,fw,french_control,-0.127673723478391,-0.00685219776774767
010,fw,french_control,-0.151949423194177,-0.0387091225047749
010,fw,french_control,-0.153430587359591,-0.0402813196967401
010,fw,french_control,-0.14817581171373,-0.0185930261299147
010,fw,french_control,-0.127827575132601,-0.0187781950767745
010,fw,french_control,-0.08938308888818,-0.0310301416225512
010,fw,french_control,-0.0369519985099997,-0.0161252656193359
010,fw,french_control,0.366367267917956,0.159778987198651
010,fw,french_control,1.13207806111804,0.442697473215396
010,fw,french_control,1.51760948187056,0.495584173687262
010,fw,french_control,1.30205383252932,0.326827282526019
010,fw,french_control,1.05128512473375,0.148532464271464
010,fw,french_control,0.948352284168891,0.0690792914214747
010,fw,french_control,0.753129071645984,0.0821621485607274
010,fw,french_control,0.407017779660432,0.0577778457408982
010,fw,french_control,0.111842604890876,0.00646010595530341
010,fw,french_control,-0.0512792989307153,-0.0260867453676491
010,fw,french_control,-0.13522068947767,-0.0345218365743092
010,fw,french_control,-0.170061474088902,-0.0277193606790824
010,fw,french_control,-0.149697953622332,-0.0403024936387156
010,fw,french_control,-0.096764472328381,-0.0683609149316904
010,fw,french_control,-0.051716608969592,-0.052045724589783
010,fw,french_control,-0.0548588564955564,-0.0235252868423234
010,fw,french_control,-0.0722623340909668,-0.0444440651107123
010,fw,french_control,-0.0560045485400686,-0.0833081970481197
010,fw,french_control,-0.049108588059088,-0.101335282584654
010,fw,french_control,-0.0928086454956992,-0.104898763665066
010,fw,french_control,-0.155755202931772,-0.0942365646051201
010,fw,french_control,-0.197631838361535,-0.0746910609719999
010,fw,french_control,-0.196017271506982,-0.060612486985209
010,fw,french_control,-0.156265674761967,-0.0616009901634322
010,fw,french_control,-0.109671846931206,-0.0717272060362501
010,fw,french_control,-0.0685389035741733,-0.0641425521312672
010,fw,french_control,-0.0344650657751838,-0.0375063026412967
010,fw,french_control,-0.0168648454960046,-0.00409160215589089
010,fw,french_control,-0.0192760163033611,0.0362573408912468
010,fw,french_control,-0.0423653903804803,0.0683942574210138
010,fw,french_control,-0.0795959684152754,0.067239702924646
010,fw,french_control,-0.114771342923006,0.0456550544761594
010,fw,french_control,-0.147490153138377,0.0236978427591737
010,fw,french_control,-0.170407547502658,0.00802881229866824
010,fw,french_control,-0.191935484092575,0.00305534360931847
010,fw,french_control,-0.21878800980587,-0.00943128077657926
010,fw,french_control,-0.208463296789278,-0.0457875382146979
010,fw,french_control,-0.144771570223814,-0.0777811704753782
010,fw,french_control,-0.0956560435783452,-0.069186729952584
010,fw,french_control,-0.129749770581607,-0.0538987843128985
010,fw,french_control,-0.205244748631357,-0.0626841254693055
010,fw,french_control,-0.250512151962896,-0.0716881572880372
010,fw,french_control,-0.248138745681297,-0.0608573947202013
010,fw,french_control,-0.214044839451485,-0.0308124498648013
010,fw,french_control,-0.186333896132643,-0.0199157330910691
010,fw,french_control,-0.165087663150657,-0.043685417396353
010,fw,french_control,-0.112010311827635,-0.0670155168552548
010,fw,french_control,-0.0436507221650331,-0.0542100960936311
010,fw,french_control,-0.018048366101696,-0.0377808098520154
010,fw,french_control,-0.0571835439674698,-0.0619507414773473
010,fw,french_control,-0.135262502757385,-0.100208418310047
010,fw,french_control,-0.207776048253116,-0.0937334792988613
010,fw,french_control,-0.250197546333042,-0.0749785978108987
010,fw,french_control,-0.27452491240749,-0.0954828861866837
010,fw,french_control,-0.239924287833416,-0.100889176468594
010,fw,french_control,-0.138353528488542,-0.0553962337741393
010,fw,french_control,-0.0491425742857747,0.00745264453542811
010,fw,french_control,-0.0239170533999088,0.0525906934215278
010,fw,french_control,-0.0315258991352171,0.0825048440069951
010,fw,french_control,-0.0140323353228922,0.0914795399797622
010,fw,french_control,0.00933300014668564,0.0585418769576485
010,fw,french_control,0.0063951326934413,0.0150997345210024
010,fw,french_control,-0.0297034057335674,-0.00359409199628705
010,fw,french_control,-0.0919226098527461,-0.00468594812219931
010,fw,french_control,-0.120768370564876,0.0029337318555557
010,fw,french_control,-0.0821084194911641,0.00565137804454039
010,fw,french_control,-0.0286348533643121,-0.0200588139808479
010,fw,french_control,-0.0260582229933367,-0.05072277056163
010,fw,french_control,-0.0844094275587038,-0.0540818978656144
010,fw,french_control,-0.147052812986772,-0.0369464786868247
010,fw,french_control,-0.171191689262557,-0.0174897340595335
010,fw,french_control,-0.162414705962337,-0.00885449389652089
010,fw,french_control,-0.148401171597867,-0.0271625137770991
010,fw,french_control,-0.134674011881141,-0.0516028063970193
010,fw,french_control,-0.111176468497315,-0.042520698528589
010,fw,french_control,-0.0912195894006115,-0.0181101931022996
010,fw,french_control,-0.0887815713269613,-0.0215085275763484
010,fw,french_control,-0.101779555155225,-0.0404042882099306
010,fw,french_control,-0.113563007236271,-0.0570474469944111
010,fw,french_control,-0.116153939689861,-0.0526863093687134
010,fw,french_control,-0.126705804875557,-0.0114663009102893
010,fw,french_control,-0.152360370177273,0.0125538323345903
010,fw,french_control,-0.168800825835687,-0.0193254217384888
010,fw,french_control,-0.157351588224813,-0.0566335546010343
010,fw,french_control,-0.121566682322581,-0.0768189633197195
010,fw,french_control,-0.0874523067633944,-0.0956883636129142
010,fw,french_control,-0.0802885345256263,-0.106101003570515
010,fw,french_control,-0.102576683052915,-0.0724155622031916
010,fw,french_control,-0.158020825738428,-0.0365174089978635
010,fw,french_control,-0.216205918116785,-0.0706175626581644
010,fw,french_control,-0.197941525847808,-0.0828501520153551
010,fw,french_control,-0.0676570514928736,0.0959289537469727
010,fw,french_control,0.0258531610621288,0.221304875471996
010,fw,french_control,-0.0168430030035607,-0.00110174689182328
010,fw,french_control,-0.0696253865611218,-0.210151094787183
010,fw,french_control,-0.0838087374085818,-0.184685129054261
010,fw,french_control,-0.0428059010893529,-0.107706357485496
010,fw,french_control,0.00160544702079649,0.024143338292543
010,fw,french_control,-0.0498469603873125,0.116745804768783
010,fw,french_control,-0.127103616215587,-0.0509685042531092
010,fw,french_control,0.0128393898204902,-0.380084949973295
010,fw,french_control,0.387345374558603,-0.642242088224003
010,fw,french_control,0.50378484925352,-0.82640098128486
010,fw,french_control,0.333557441980826,-0.758031718580921
010,fw,french_control,0.144156116711751,-0.506401937887442
010,fw,french_control,0.0170783263837961,-0.236912011074997
010,fw,french_control,-0.064024603425808,-0.00545799936869494
010,fw,french_control,-0.119344266762583,0.127919027054978
010,fw,french_control,-0.178022717570928,0.143091863473234
010,fw,french_control,-0.229536077279915,0.0974130597239685
010,fw,french_control,-0.226972062402328,0.0347940235969922
010,fw,french_control,-0.17895244144996,-0.0194053364672577
010,fw,french_control,-0.144140911544793,-0.0535230046603081
010,fw,french_control,-0.142044326078304,-0.0800399173895145
010,fw,french_control,-0.127578099189651,-0.0980812424944241
010,fw,french_control,-0.0873595390750432,-0.0845925202619543
010,fw,french_control,-0.0661379354076294,-0.0621170259863115
010,fw,french_control,-0.0610548422213345,-0.0627305422832769
010,fw,french_control,-0.055871912157498,-0.0784512168626531
010,fw,french_control,-0.0994476812035872,-0.102645333944083
010,fw,french_control,-0.194872200666477,-0.118144893553315
010,fw,french_control,-0.228051180173107,-0.105525917669994
010,fw,french_control,-0.14818594762533,-0.0759676240205061
010,fw,french_control,-0.0221243350727611,-0.0559951744299984
010,fw,french_control,0.0566856091209454,-0.0352584677674106
010,fw,french_control,0.060037187974923,-0.104376819423263
010,fw,french_control,0.0585281289833902,-0.147395429484486
010,fw,french_control,0.156624845744411,0.0984033403562089
010,fw,french_control,0.342187859684457,0.229052750545135
010,fw,french_control,0.304582664762729,0.241619334708514
010,fw,french_control,-0.033746967363124,0.486357750993369
010,fw,french_control,-0.213410220333919,0.641184308212543
010,fw,french_control,-0.170446593407317,0.531505284191321
010,fw,french_control,-0.0871907425007727,0.302735339279189
010,fw,french_control,-0.0353186725782687,0.10237587933519
010,fw,french_control,-0.0216517159552563,-0.0356390106873844
010,fw,french_control,-0.0265392121354645,-0.10963357082571
010,fw,french_control,-0.0354225970097224,-0.104558198299094
010,fw,french_control,-0.0503722882356402,-0.0494971963896374
010,fw,french_control,-0.0695120682229867,0.00545739779340746
010,fw,french_control,-0.0984723194270119,0.0330457700725859
010,fw,french_control,-0.150925895796722,0.00962837487459507
