subject,group,contrast,condition,mask,peak,mean
sub-013,expert,50,fpw,lLO,8.71478462219238,1.163281827428
sub-013,expert,51,fnw,lLO,11.9045820236206,2.60013745139079
sub-013,expert,52,ffs,lLO,17.2796840667725,5.32612982620857
sub-013,expert,53,brw,lLO,10.1191940307617,1.97176581977701
sub-013,expert,54,bpw,lLO,11.8964004516602,2.40589178880345
sub-013,expert,55,bnw,lLO,15.3652496337891,3.98703099020465
sub-013,expert,56,bfs,lLO,16.19655418396,4.94111501032407
sub-013,expert,49,frw,rLO,10.3031063079834,2.34050132223603
sub-013,expert,50,fpw,rLO,10.7396974563599,2.36055256351829
sub-013,expert,51,fnw,rLO,13.1051788330078,3.09552680926793
sub-013,expert,52,ffs,rLO,20.364236831665,6.28076831775181
sub-013,expert,53,brw,rLO,11.1731462478638,3.02254374565726
sub-013,expert,54,bpw,rLO,14.6550588607788,4.03149449903179
sub-013,expert,55,bnw,rLO,17.4018173217773,5.69881171836998
sub-013,expert,56,bfs,rLO,18.1170101165771,6.23478094383397
sub-018,control,49,frw,lLO,10.2490224838257,0.245841990721614
sub-018,control,50,fpw,lLO,13.2956323623657,0.984608723645235
sub-018,control,51,fnw,lLO,13.6080665588379,2.82287961260214
sub-018,control,52,ffs,lLO,19.7679138183594,5.46578524631637
sub-018,control,53,brw,lLO,11.599552154541,2.27411532870956
sub-018,control,54,bpw,lLO,11.1213207244873,2.14298065005105
sub-018,control,55,bnw,lLO,11.825719833374,2.74846829498721
sub-018,control,56,bfs,lLO,13.2207231521606,3.26812225829002
sub-018,control,49,frw,rLO,10.2490224838257,0.820115244447385
sub-018,control,50,fpw,rLO,13.2956323623657,1.52782541167481
sub-018,control,51,fnw,rLO,14.1701908111572,3.50026682929064
sub-018,control,52,ffs,rLO,22.5348472595215,6.66227597744467
sub-018,control,53,brw,rLO,12.3900756835938,3.43403020634865
sub-018,control,54,bpw,rLO,13.0800075531006,3.28433544026353
sub-018,control,55,bnw,rLO,12.9742736816406,3.70190389386307
sub-018,control,56,bfs,rLO,13.9180784225464,4.36502307337762
sub-019,control,49,frw,lLO,10.4741182327271,2.80002488369941
sub-019,control,50,fpw,lLO,13.1258020401001,3.73494471342554
sub-019,control,51,fnw,lLO,13.6857824325562,4.68567564671344
sub-019,control,52,ffs,lLO,20.5095558166504,9.34610962332061
sub-019,control,53,brw,lLO,10.8961172103882,4.19985159153634
sub-019,control,54,bpw,lLO,11.647967338562,4.86946177379565
sub-019,control,55,bnw,lLO,13.6285305023193,5.90888693433334
sub-019,control,56,bfs,lLO,8.96012210845947,3.6709336825772
sub-019,control,49,frw,rLO,5.36429643630981,-0.172623132811669
sub-019,control,50,fpw,rLO,3.44860792160034,0.246660549255392
sub-019,control,51,fnw,rLO,4.21442413330078,0.761872908594657
sub-019,control,52,ffs,rLO,18.8296165466309,8.9637271007713
sub-019,control,53,brw,rLO,9.07299041748047,3.09944875907077
sub-019,control,54,bpw,rLO,9.85367679595947,3.97940400569719
sub-019,control,55,bnw,rLO,11.5058107376099,5.16892709142091
sub-019,control,56,bfs,rLO,10.6033325195312,3.46600987245234
sub-020,control,49,frw,lLO,11.0354661941528,1.7879194419195
sub-020,control,50,fpw,lLO,10.3648433685303,1.51206217883382
